license_id,address
str-05105l,3579 strandway ##a 92109
str-03479l,2080 carmel valley rd 92014
str-05569l,2178 newton ave 92113
str-03349l,817 deal court 92109
str-02495l,3652 jewell st 92109
str-03096l,4334 avalon dr 92103
str-02758l,714 devon court 92109
str-00275l,731 dover court 92109
str-05325l,1319 w lewis st san diego 92103
str-01243l,825 santa barbara pl 92109
str-03159l,5680 dolphin place 92037
str-01679l,718 jersey court 92109
str-01110l,2824 dale st 92104
str-04785l,4539 34th st 92116
str-00186l,4547 lisann st 92117
str-03843l,363 nautilus st 92037
str-00232l,6713 vista del mar ave #b 92037
str-04498l,1260 pearl st 92037
str-04044l,4163 hilldale rd 92116
str-02930l,4776 35th st 92116
str-00237l,4860 rolando court #77 92115
str-04503l,728 redondo court 92109
str-02965l,1027 21st st 92102
str-04851l,1431 university ave #206 92103
str-05627l,2626 national ave 92113
str-01372l,806 san luis rey pl 92109
str-03260l,725 chalcedony st #725.5 92109
str-01454l,637 south crescent court 92103
str-01265l,4186 03 ave 92103
str-04717l,5074 kilkee st 92117
str-04066l,3412 arthur ave 92116
str-02549l,316 rosemont street st 92037
str-04590l,708 venice court 92109
str-05086l,734 island 92109
str-00866l,8135 dodie st 92114
str-03902l,7265 la jolla blvd 92037
str-01343l,823 kennebeck court 92109
str-01588l,4667 ocean blvd #208 92109
str-03810l,4584 georgia st #3 92116
str-03654l,723 san fernando pl 92109
str-04766l,712 zanzibar court 92109
str-05321l,5506 sandburg ave 92122
str-02978l,3815 henry st 92110
str-04107l,13055 caminito del rocio 92014
str-04492l,720 rockaway court 92109
str-02562l,5316 calumet ave 92037
str-03077l,1713 diamond st 92109
str-05132l,445 westbourne st 92037
str-05577l,1024 pascoe st 92103
str-04817l,825 ostend court 92109
str-01062l,1905 mission cliff dr 92116
str-05617l,2480 l st #1/2 92102
str-03108l,4254 pepper dr 92105
str-06538l,821 niantic court 92109
str-06546l,1738 beryl st 92109
str-06684l,3244 cabrillo mesa 92123
str-00117l,4915 muir ave 92107
str-01179l,4819 kensington dr 92116
str-01382l,4091 willamette ave 92117
str-04689l,4444 w point loma blvd #86 92107
str-00348l,2175 calle serena 92139
str-04791l,5117 brighton ave 92107
str-03965l,3715 oceanfront walk 92109
str-05953l,8022 jamacha rd 92114
str-05993l,7540 park ridge blvd 92120
str-01419l,709 agate st #3 92109
str-05340l,2123 spray st #1/2 92107
str-02167l,5048 brighton ave 92107
str-00840l,2931 ocean front walk #1 92109
str-05524l,1727 edgemont st 92102
str-05542l,2060 balboa ave #2 92109
str-04486l,7929 roseland dr 92037
str-00047l,4820 cape may ave 92107
str-02642l,3124 canon st 92106
str-00916l,3497 copley ave #b 92116
str-00606l,6653 aranda ave 92037
str-01046l,430 w kalmia st 92101
str-02870l,2351 front st 92101
str-03679l,2223 c st 92102
str-01463l,817 ostend court 92109
str-02385l,3211 ocean front walk 92109
str-00985l,738 santa barbara pl 92109
str-02182l,3737 strandway #a 92109
str-03702l,4115 03rd ave #4115 92103
str-04320l,813 san juan pl 92109
str-02786l,809 san juan pl 92109
str-02018l,4775 bermuda ave 92107
str-05861l,2305 meade ave #2305 92116
str-03571l,5433 adams ave #b 92115
str-02357l,734 jamaica court 92109
str-00114l,3745 mission blvd #c 92109
str-00628l,1230 pearl st 92037
str-03753l,826 jersey court 92109
str-03306l,3227 ocean front walk 92109
str-02811l,804 tangiers court 92109
str-02389l,680 w beech st #2 92101
str-03132l,2754 palomino cr 92037
str-04894l,929 30th st 92102
str-03657l,4723 greene st 92107
str-03384l,2101 abbott st #2107 92107
str-04860l,5496 5496 baja drive dr 92115
str-05951l,5205 la paz dr 92114
str-03873l,5545 taft ave 92037
str-03507l,734 santa rita pl 92109
str-01969l,2191 abbott st 92107
str-00968l,2143 cable st 92107
str-02379l,2965 erie st 92117
str-03997l,2014 beryl st 92109
str-01289l,5801 madra ave 92120
str-02003l,4153 01 ave 92103
str-03830l,7177 melotte st 92119
str-02855l,1329 w west muirlands dr 92037
str-03467l,3771 ingraham #403 92109
str-04898l,807 capistrano pl 92109
str-01610l,1335 tourmaline st 92109
str-04085l,1542 monmouth dr 92109
str-01168l,5045 niagara ave #3 92107
str-03224l,2698 mission blvd 92109
str-00603l,4465 ocean blvd #31 92109
str-04086l,4667 ocean blvd #310 92109
str-00491l,842 portsmouth court 92109
str-01439l,825 seagirt court 92109
str-05670l,5540 waverly ave 92037
str-00679l,4780 bayard st 92109
str-06129l,5034 auburn dr 92105
str-06137l,4844 felton st 92116
str-06145l,5262 reynolds st 92114
str-06184l,721 toulon court 92109
str-06208l,955 w hawthorn st #16 92101
str-06382l,4048 sioux ave 92117
str-06404l,3424 alabama st 92104
str-05640l,4567 massachusetts st 92116
str-01373l,290 playa del sur 92037
str-00720l,2075 torrey pines rd 92037
str-03137l,249 playa del norte 92037
str-06182l,721 portsmouth court 92109
str-06380l,3440 lebon dr #4113 92122
str-06521l,3205 hawk st 92103
str-05874l,5037 pacifica dr 92109
str-01151l,1864 thomas ave 92109
str-01942l,6151 la pintura dr 92037
str-05603l,760 ne 05 ave #e 92101
str-04273l,2625 bayside ln 92109
str-05618l,6143 lakewood st 92122
str-01458l,5024 windsor dr 92109
str-04809l,1241 silverado st 92037
str-05659l,5156 benton pl 92116
str-00544l,4553 muir ave 92107
str-00576l,2817 ocean front walk 92109
str-00627l,3920 riviera dr #e 92109
str-02673l,4647 adair st 92107
str-02238l,4767 ocean blvd #304 92109
str-04236l,730 rockaway court 92109
str-01517l,2763 ocean front walk 92109
str-00379l,3252 strandway 92109
str-01727l,3751 ocean front walk #1 92109
str-04923l,3385 ocean front walk 92109
str-01941l,814 kingston court 92109
str-01513l,563 fern glen 92037
str-00789l,2330 albatross st #a 92101
str-04841l,5650 gaines st 92110
str-05010l,4401 college ave 92115
str-04020l,4917 pacifica dr 92109
str-04041l,4183 beta st 92113
str-05955l,3216 bayside walk 92109
str-00780l,812 san luis obispo pl #a 92109
str-00093l,725 yarmouth court 92109
str-04711l,4925 milton st 92110
str-03456l,3771 ingraham #405 92109
str-03884l,3763 ingraham #307 92109
str-05556l,2250 india st #303 92101
str-05610l,4721 lithrop pl 92117
str-04270l,2627 bayside ln 92109
str-00896l,4221 cessna st 92117
str-00264l,3727 ticonderoga st 92117
str-02750l,2673 ocean front walk #a 92109
str-01043l,2959 ocean front walk 92109
str-01392l,4909 orchard ave #205 92107
str-05035l,3686 bayside walk #b 92109
str-05259l,3964 delta street st 92113
str-04883l,1805 columbia st #301 92101
str-03607l,4993 4993 lantana dr 92105
str-01849l,4988 lantana dr 92105
str-01399l,3777 texas st 92104
str-02315l,3683 ocean front walk 92109
str-01178l,350 prospect st #1 92037
str-02316l,2662 bayside walk 92109
str-02628l,3826 beyer blvd 92173
str-02899l,827 redondo court #1/2 san diego 92109
str-05110l,3696 bayside walk #a 92109
str-03849l,3763 ingraham st #301 92109
str-02399l,515 17th st 92101
str-05863l,5054 cape may ave 92107
str-03798l,7454 eads ave 92037
str-03350l,4767 ocean blvd #412 92109
str-04747l,12650 salmon river rd 92129
str-05829l,957 gallery court 92114
str-02971l,1714 galveston st #b 92110
str-02328l,2528 congress st 92110
str-00655l,728 zanzibar court 92109
str-03417l,725 redondo court #24 92109
str-04998l,4067 falcon st 92103
str-05267l,4346 benhurst ave 92122
str-03361l,3712 hawk st 92103
str-04990l,3218 chicago st 92117
str-05940l,6587 park ridge blvd 92120
str-05972l,3647 curlew st 92103
str-05979l,4240 point loma ave 92107
str-02704l,817 san juan pl 92109
str-03477l,3439 bayside ln 92109
str-01391l,4667 ocean blvd #404 92109
str-05535l,1222 locust st 92106
str-04848l,6797 lipmann st 92122
str-00788l,2935 33rd st 92104
str-00400l,2950 columbia st 92103
str-02933l,2146 lincoln ave 92104
str-00634l,11895 ramsdell court 92131
str-02688l,3016 k st. 92102
str-05601l,902 newkirk dr 92037
str-02808l,7454 herschel ave la jolla 92037
str-00702l,2128 w fern st #1 92104
str-01462l,4180 nw earonca ave 92117
str-02295l,2673 ocean front walk #b 92109
str-01431l,2170 via nina 92037
str-05108l,206 park blvd #402 92101
str-05260l,5160 34th st 92116
str-00283l,7449 canyon peak ln 92126
str-04581l,4785 cape may ave 92107
str-05941l,709 ensenada court 92109
str-04197l,1025 island ave #502 92101
str-05988l,838 felspar st 92109
str-04036l,631 law st 92109
str-02237l,11429 normanton wy 92131
str-02221l,2761 ocean front walk 92109
str-05345l,4609 campus ave 92116
str-04373l,4064 haines st 92109
str-02044l,4809 felton st 92116
str-01808l,1717 madison ave 92116
str-05534l,6823 draper ave 92037
str-01042l,633 missouri st #30 92109
str-01020l,1062 grand ave 92109
str-02093l,718 kennebeck court 92109
str-01146l,3443 ocean front walk #f 92109
str-05323l,3044 meadow grove dr 92110
str-03061l,733 san luis ret pl 92109
str-03274l,3960 bayside walk 92109
str-00900l,732 york court 92109
str-03847l,719 chalcedony st #719 92109
str-01338l,4881 lucille pl 92115
str-01465l,4884 dixie dr 92109
str-04487l,5982 riley st 92110
str-04628l,3570 talbot street 92106
str-03617l,5021 saratoga ave 92107
str-01885l,1583 kettner blvd 92101
str-01418l,2965 ocean front walk #2 92109
str-04346l,331 rosemont st 92037
str-03851l,2877 polk ave 92104
str-04033l,1733 fort stockton dr 92103
str-05864l,6714 n elman st 92111
str-05868l,3230 31st st 92104
str-00051l,3428 poe st 92106
str-04913l,4465 ocean blvd #55 92109
str-05213l,6225 tooley st 92114
str-02375l,4767 ocean blvd #603 92109
str-04688l,610 chalcedony st #16 92109
str-01273l,2892 bayside walk 92109
str-00111l,5132 cape may ave 92107
str-00586l,323 thrush st 92114
str-00790l,2663 covington rd 92104
str-05856l,4734 santa cruz ave 92107
str-04920l,647 loring st 92109
str-05872l,4510 hawley blvd 92116
str-04778l,2434 l st 92102
str-00145l,6722 vista del mar ave #7 92037
str-04213l,4667 ocean blvd #209 92109
str-00162l,3442 41st st 92105
str-04887l,1805 columbia st #302 92101
str-03528l,5174 brighton ave 92107
str-04877l,5647 gaines st 92110
str-02223l,3927 nobel dr #33 92122
str-05999l,1260 parker pl #2 92109
str-02950l,826 emerald st #1 92109
str-02821l,811 manhattan court 92109
str-03055l,8186 calle del humo 92126
str-04752l,4281 mission boulevard 92109
str-01173l,4090 louisiana st 92104
str-01669l,838 queenstown court 92109
str-03200l,708 seagirt court 92109
str-04121l,824 sunset court 92109
str-00809l,1835 gardena pl 92110
str-04993l,566 fourth ave #204 92101
str-01067l,432 w kalmia st 92101
str-02346l,710 island court 92109
str-03280l,3958 bayside walk #1 92109
str-00971l,6976 mohawk st 92115
str-02996l,1708 nw galveston st 92110
str-06136l,6867 bear river row rw #2 92139
str-06144l,4738 pescadero ave 92107
str-06176l,7402 canyon breeze dr 92126
str-03768l,2131 1st ave 92101
str-06683l,5411 pire ave 92122
str-00156l,6672 avenida andorra 92037
str-00279l,2328 soto st 92107
str-00303l,391 via del norte 92037
str-00335l,2243 29th st 92104
str-05261l,721 09 ave #4 92101
str-02623l,727 san luis obispo 92109
str-03879l,3048 39th st 92105
str-05959l,4811 muir ave 92107
str-02713l,815 dover court 92109
str-05339l,725 redondo court #26 92109
str-03275l,7447 hillside dr 92037
str-04261l,8729 macawa ave 92123
str-00404l,3649 ocean front walk 92109
str-01068l,3327 33rd st 92104
str-01847l,504 retaheim wy 92037
str-05526l,3273 idlewild wy 92117
str-05548l,4341 banning st 92107
str-05173l,7578 cabrillo ave 92037
str-01910l,738 balboa court 92109
str-02787l,802 law st 92109
str-01313l,751 zanzibar court 92109
str-04800l,735 robinson ave 92103
str-05919l,1468 hornblend st #1 92109
str-00955l,5043 gardena ave 92110
str-00794l,4662 pescadero ave 92107
str-03562l,2965 mission blvd #4c 92109
str-00979l,1344 reed ave 92109
str-02174l,3714 bayside walk 92109
str-02861l,1721 23granada ave 92102
str-00630l,828 salem court 92109
str-01028l,633 missouri st #12 92109
str-02748l,4672 north ave 92116
str-01725l,735 santa clara pl #1 92109
str-03264l,1232 sea bird way 92154
str-02819l,715 deal court 92109
str-05537l,950 s coast blvd #950 1/2 92037
str-03656l,727 san fernando pl 92109
str-02263l,4667 greene st 92107
str-02931l,4865 mission blvd 92109
str-04071l,421 20th st 92102
str-02334l,4333 illinois st #607 92104
str-00418l,2922 bayside walk #a 92109
str-01246l,6044 s brooklyn ave 92114
str-04484l,4285 lamont st 92109
str-00952l,3424 hawk st 92103
str-04886l,2126 catalina blvd 92107
str-05915l,7940 s la jolla shores dr 92037
str-04935l,5653 gaines st 92110
str-05122l,420 17th st 92101
str-05942l,1881 evergreen st 92106
str-06006l,819 jersey court 92109
str-01493l,808 kline st #b 92037
str-03079l,2357 w jewett st 92111
str-00922l,4606 granger st 92107
str-01934l,3844 bayside ln 92109
str-05528l,3275 idlewild wy 92117
str-00967l,4896 long branch ave 92107
str-02494l,725 redondo court #31 92109
str-01070l,819 whiting court 92109
str-04837l,725 pennsylvania ave 92103
str-00366l,5075 mission blvd 92109
str-02923l,808 law st 92109
str-04299l,4859 lotus st 92107
str-01651l,3045 hawthorn st 92104
str-03030l,2355 w jewett st 92111
str-03389l,4622 bermuda ave #1 92107
str-03112l,1630 edgemont st #1/2 92102
str-03415l,2769 e st 92102
str-03853l,3763 ingraham st #302 92109
str-05539l,4830 cape may ave #1/2 back h 92107
str-00439l,3497 copley ave 92116
str-03801l,3240 bayside walk #a 92109
str-00604l,3256 strandway st 92109
str-00964l,2631 ardath rd 92037
str-05957l,5076 brighton ave 92107
str-02565l,3717 crestwood pl 92103
str-00428l,725 pismo court 92109
str-03859l,3763 ingraham st #306 92109
str-01503l,811 aspin court 92109
str-05094l,241 27th st 92102
str-02531l,7570 high ave 92037
str-02555l,733 whiting court 92109
str-01781l,1569 alcala court 92111
str-00394l,5441 bahia ln 92037
str-04269l,756 jamaica court 92109
str-01240l,4914 vandever ave 92120
str-05840l,4744 cape may ave 92107
str-03205l,3038 glendora st 92109
str-01928l,7036 beagle st 92111
str-05207l,1430 upas st 92103
str-04535l,1860 06th ave #209 92101
str-00295l,6571 barnhurst dr 92117
str-02630l,1321 edgemont st 92102
str-02204l,725 redondo court ##33 92109
str-00213l,4922 pacifica dr 92109
str-02187l,3953 mission blvd 92109
str-04379l,5080 brighton ave 92107
str-00845l,3405 oceanfront walk walk #a 92109
str-02173l,2999 ocean front walk #4 92109
str-00265l,730 law st 92109
str-01965l,3622 bancroft st 92104
str-02730l,2650 broadway #316 92102
str-04301l,845 missouri 92109
str-04700l,5180 windsor dr 92109
str-04196l,2247 brant st #1 92101
str-04843l,717 fourth ave #301 92101
str-05885l,1348 reed ave 92109
str-01410l,7419 fay ave 92037
str-05140l,6855 friars rd #1 92108
str-03785l,5143 brighton ave 92107
str-05918l,3686 pershing ave 92104
str-05937l,2247 brant st #6 92101
str-01396l,5325 pacifica dr 92109
str-00131l,3515 union st 92103
str-01546l,711 toulon court ct 92109
str-00425l,438 ravina st 92037
str-05586l,875 golden park ave 92106
str-03659l,2281 ocean view blvd 92113
str-01424l,5966 carnegie st 92122
str-04900l,3212 mission blvd #4 92109
str-00551l,1917 w california st 92110
str-05628l,712 s 28th st 92113
str-02231l,702 redondo court 92109
str-04695l,610 chalcedony st #14 92109
str-04827l,4570 48th st 92115
str-02381l,4909 orchard ave #201 92107
str-03455l,3770 alabama st 92104
str-00567l,4911 mount ararat dr 92111
str-00582l,3728 louisiana st 92104
str-03068l,725 65th st 92114
str-06116l,1017 hornblend st 92109
str-06227l,3719 mission blvd 92109
str-06354l,3928 tennyson st 92107
str-06533l,3220 pasternack pl 92123
str-00591l,3631 ocean front walk #3 92109
str-05338l,4463 morrell st 92109
str-02257l,3443 ocean front walk #h 92109
str-05538l,950 s coast blvd #950 92037
str-00646l,7154 eads ave 92037
str-05320l,811 vanitie court 92109
str-02530l,716 jersey court 92109
str-00978l,3755 ocean front walk #8 92109
str-05006l,5112 saratoga ave #4 92107
str-02664l,3737 strandway #c 92109
str-04005l,10953 san blas cr 92126
str-05845l,4615 pico st #8 92109
str-03869l,450 j st #3021 92101
str-03253l,4866 canterbury dr 92116
str-05886l,1244 grand ave 92109
str-05563l,4851 mount alifan dr 92111
str-00692l,804 dover court 92109
str-05576l,6161 wolfstar court 92122
str-01369l,3607 ocean front walk #1 92109
str-02813l,802 tangiers court 92109
str-01536l,2787 mission blvd 92109
str-02148l,1437 essex st 92103
str-05837l,1671 diamond st 92109
str-05855l,1671 diamond st #1675 92109
str-03583l,707 ensenada court 92109
str-01398l,721 brighton court 92109
str-04131l,2127 w california st 92110
str-03179l,3671 columbia st 92103
str-05215l,4915 voltaire st 92107
str-04160l,3000 e st #a 92102
str-03715l,3619 43rd st #3 92105
str-01682l,5059 niagara ave #1 92107
str-03172l,2077 cable st 92107
str-05562l,2062 balboa ave 92109
str-04533l,829 jersey court 92109
str-02961l,1031 21st st #4 92102
str-02755l,807 cohasset court #2 92109
str-02128l,8580 verlane dr 92119
str-00726l,708 whiting court 92109
str-02862l,2685 ocean front walk 92109
str-04001l,1364 park row rw 92037
str-04548l,4634 muir ave 92107
str-00557l,4664 niagara ave 92107
str-02756l,7166 via capri 92037
str-02929l,3367 herman ave 92104
str-03926l,4667 ocean blvd #110 92109
str-04173l,13032 caminito del rocio #64 92014
str-03692l,4161 1st ave 92103
str-02982l,1555 monitor rd 92110
str-00741l,1685 cable st 92107
str-01720l,5175 west point loma blvd 92107
str-05884l,1346 reed ave 92109
str-04782l,723 balboa court 92109
str-05579l,220 s evans st 92113
str-02262l,1996 mendocino blvd 92107
str-01066l,841 jamaica court 92109
str-02613l,355 21 st #1a 92102
str-03742l,2114 ebers st 92107
str-02818l,3511 ocean front walk 92109
str-00561l,1223 26th st 92102
str-03347l,816 avalon court 92109
str-05584l,2818 comstock st 92111
str-01668l,817 jamaica court 92109
str-04885l,1425 university ave 92103
str-01214l,2653 national ave 92113
str-02412l,5786 la jolla mesa dr 92037
str-04384l,5996 5996 camber dr san diego 92117
str-00314l,2470 b st #e 92102
str-04358l,4767 ocean blvd #609 92109
str-05572l,2151 camino del reposo 92037
str-03219l,525 525 westbourne st #a 92037
str-05137l,732 ventura pl #1 92109
str-04869l,1913 cable st 92107
str-03508l,720 san luis obispo pl #c 92109
